Ciclo 0000 | Temp: 10000.00 | Melhor Custo: 5030.0 | Tempo Decorrido: 0.0005s
Ciclo 1071 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6060s
Ciclo 1072 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6065s
Ciclo 1073 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6070s
Ciclo 1074 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6076s
Ciclo 1075 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6081s
Ciclo 1076 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6087s
Ciclo 1077 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6092s
Ciclo 1078 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6098s
Ciclo 1079 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6104s
Ciclo 1080 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6110s
Ciclo 1081 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6116s
Ciclo 1082 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6122s
Ciclo 1083 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6128s
Ciclo 1084 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6134s
Ciclo 1085 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6140s
Ciclo 1086 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6145s
Ciclo 1087 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6151s
Ciclo 1088 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6156s
Ciclo 1089 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6162s
Ciclo 1090 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6167s
Ciclo 1091 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6173s
Ciclo 1092 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6178s
Ciclo 1093 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6184s
Ciclo 1094 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6189s
Ciclo 1095 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6195s
Ciclo 1096 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6200s
Ciclo 1097 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6206s
Ciclo 1098 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6211s
Ciclo 1099 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6216s
Ciclo 1100 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6222s
Ciclo 1101 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6227s
Ciclo 1102 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6232s
Ciclo 1103 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6238s
Ciclo 1104 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6244s
Ciclo 1105 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6249s
Ciclo 1106 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6255s
Ciclo 1107 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6260s
Ciclo 1108 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6266s
Ciclo 1109 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6271s
Ciclo 1110 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6276s
Ciclo 1111 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6282s
Ciclo 1112 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6287s
Ciclo 1113 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6292s
Ciclo 1114 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6298s
Ciclo 1115 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6303s
Ciclo 1116 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6309s
Ciclo 1117 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6314s
Ciclo 1118 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6319s
Ciclo 1119 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6324s
Ciclo 1120 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6330s
Ciclo 1121 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6337s
Ciclo 1122 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6343s
Ciclo 1123 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6348s
Ciclo 1124 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6353s
Ciclo 1125 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6358s
Ciclo 1126 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6363s
Ciclo 1127 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6368s
Ciclo 1128 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6373s
Ciclo 1129 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6378s
Ciclo 1130 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6383s
Ciclo 1131 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6388s
Ciclo 1132 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6393s
Ciclo 1133 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6398s
Ciclo 1134 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6403s
Ciclo 1135 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6408s
Ciclo 1136 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6413s
Ciclo 1137 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6418s
Ciclo 1138 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6423s
Ciclo 1139 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6428s
Ciclo 1140 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6433s
Ciclo 1141 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6438s
Ciclo 1142 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6443s
Ciclo 1143 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6448s
Ciclo 1144 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6454s
Ciclo 1145 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6459s
Ciclo 1146 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6464s
Ciclo 1147 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6469s
Ciclo 1148 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6475s
Ciclo 1149 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6480s
Ciclo 1150 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6486s
Ciclo 1151 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6491s
Ciclo 1152 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6496s
Ciclo 1153 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6502s
Ciclo 1154 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6508s
Ciclo 1155 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6513s
Ciclo 1156 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6519s
Ciclo 1157 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6524s
Ciclo 1158 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6530s
Ciclo 1159 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6536s
Ciclo 1160 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6542s
Ciclo 1161 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6548s
Ciclo 1162 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6554s
Ciclo 1163 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6560s
Ciclo 1164 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6566s
Ciclo 1165 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6572s
Ciclo 1166 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6578s
Ciclo 1167 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6583s
Ciclo 1168 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6589s
Ciclo 1169 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6595s
Ciclo 1170 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6600s
Ciclo 1171 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6606s
Ciclo 1172 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6611s
Ciclo 1173 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6616s
Ciclo 1174 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6622s
Ciclo 1175 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6627s
Ciclo 1176 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6633s
Ciclo 1177 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6638s
Ciclo 1178 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6644s
Ciclo 1179 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6650s
Ciclo 1180 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6655s
Ciclo 1181 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6661s
Ciclo 1182 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6666s
Ciclo 1183 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6672s
Ciclo 1184 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6677s
Ciclo 1185 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6683s
Ciclo 1186 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6688s
Ciclo 1187 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6693s
Ciclo 1188 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6699s
Ciclo 1189 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6704s
Ciclo 1190 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6709s
Ciclo 1191 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6715s
Ciclo 1192 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6720s
Ciclo 1193 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6725s
Ciclo 1194 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6737s
Ciclo 1195 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6743s
Ciclo 1196 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6749s
Ciclo 1197 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6754s
Ciclo 1198 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6759s
Ciclo 1199 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6764s
Ciclo 1200 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6769s
Ciclo 1201 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6774s
Ciclo 1202 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6780s
Ciclo 1203 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6785s
Ciclo 1204 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6790s
Ciclo 1205 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6795s
Ciclo 1206 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6801s
Ciclo 1207 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6806s
Ciclo 1208 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6812s
Ciclo 1209 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6818s
Ciclo 1210 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6823s
Ciclo 1211 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6828s
Ciclo 1212 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6833s
Ciclo 1213 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6838s
Ciclo 1214 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6844s
Ciclo 1215 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6849s
Ciclo 1216 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6854s
Ciclo 1217 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6859s
Ciclo 1218 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6864s
Ciclo 1219 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6870s
Ciclo 1220 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6876s
Ciclo 1221 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6881s
Ciclo 1222 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6887s
Ciclo 1223 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6892s
Ciclo 1224 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6897s
Ciclo 1225 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6902s
Ciclo 1226 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6907s
Ciclo 1227 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6912s
Ciclo 1228 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6917s
Ciclo 1229 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6922s
Ciclo 1230 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6927s
Ciclo 1231 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6931s
Ciclo 1232 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6942s
Ciclo 1233 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6947s
Ciclo 1234 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6953s
Ciclo 1235 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6958s
Ciclo 1236 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6963s
Ciclo 1237 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6969s
Ciclo 1238 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6974s
Ciclo 1239 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6979s
Ciclo 1240 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6984s
Ciclo 1241 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6989s
Ciclo 1242 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.6995s
Ciclo 1243 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7000s
Ciclo 1244 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7011s
Ciclo 1245 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7016s
Ciclo 1246 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7022s
Ciclo 1247 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7028s
Ciclo 1248 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7033s
Ciclo 1249 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7038s
Ciclo 1250 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7043s
Ciclo 1251 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7048s
Ciclo 1252 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7053s
Ciclo 1253 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7058s
Ciclo 1254 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7063s
Ciclo 1255 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7068s
Ciclo 1256 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7077s
Ciclo 1257 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7083s
Ciclo 1258 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7088s
Ciclo 1259 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7093s
Ciclo 1260 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7099s
Ciclo 1261 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7105s
Ciclo 1262 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7112s
Ciclo 1263 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7117s
Ciclo 1264 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7122s
Ciclo 1265 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7127s
Ciclo 1266 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7134s
Ciclo 1267 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7141s
Ciclo 1268 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7148s
Ciclo 1269 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7153s
Ciclo 1270 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7158s
Ciclo 1271 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7164s
Ciclo 1272 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7169s
Ciclo 1273 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7177s
Ciclo 1274 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7185s
Ciclo 1275 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7190s
Ciclo 1276 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7196s
Ciclo 1277 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7201s
Ciclo 1278 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7206s
Ciclo 1279 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7212s
Ciclo 1280 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7218s
Ciclo 1281 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7226s
Ciclo 1282 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7236s
Ciclo 1283 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7241s
Ciclo 1284 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7246s
Ciclo 1285 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7251s
Ciclo 1286 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7257s
Ciclo 1287 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7262s
Ciclo 1288 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7268s
Ciclo 1289 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7273s
Ciclo 1290 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7280s
Ciclo 1291 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7286s
Ciclo 1292 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7292s
Ciclo 1293 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7297s
Ciclo 1294 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7303s
Ciclo 1295 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7309s
Ciclo 1296 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7315s
Ciclo 1297 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7320s
Ciclo 1298 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7325s
Ciclo 1299 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7331s
Ciclo 1300 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7336s
Ciclo 1301 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7341s
Ciclo 1302 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7346s
Ciclo 1303 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7351s
Ciclo 1304 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7357s
Ciclo 1305 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7362s
Ciclo 1306 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7367s
Ciclo 1307 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7372s
Ciclo 1308 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7378s
Ciclo 1309 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7387s
Ciclo 1310 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7392s
Ciclo 1311 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7397s
Ciclo 1312 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7401s
Ciclo 1313 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7406s
Ciclo 1314 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7411s
Ciclo 1315 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7416s
Ciclo 1316 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7421s
Ciclo 1317 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7426s
Ciclo 1318 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7432s
Ciclo 1319 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7437s
Ciclo 1320 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7442s
Ciclo 1321 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7448s
Ciclo 1322 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7453s
Ciclo 1323 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7458s
Ciclo 1324 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7463s
Ciclo 1325 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7468s
Ciclo 1326 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7474s
Ciclo 1327 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7479s
Ciclo 1328 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7484s
Ciclo 1329 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7489s
Ciclo 1330 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7495s
Ciclo 1331 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7500s
Ciclo 1332 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7505s
Ciclo 1333 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7510s
Ciclo 1334 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7515s
Ciclo 1335 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7520s
Ciclo 1336 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7525s
Ciclo 1337 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7530s
Ciclo 1338 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.7535s
